election_num,state,Ypos,Xpos,MOE_original, MOE_instance,Trump,Clinton,Trump_New, Clinton_New,Trump_EVotes,Clinton_EVotes,Flip_Ind,MOE_Rare_Ind,Surprise_Ind
755,Indiana,4,6,4.0,0.12,48,37,48,37.12,11,0,0,0,0
755,Iowa,4,5,3.5,0.91,46,39,46.91,39,6,0,0,0,0
755,Kansas,6,4,5.5,5.43,58,34,58,39.43,6,0,0,0,0
755,Kentucky,5,6,4.0,1.64,54,37,55.64,37,8,0,0,0,0
755,Louisiana,7,5,4.4,4.14,50,35,50,39.14,8,0,0,0,0
755,Maine,1,11,3.5,1.33,42,46,43.33,46,0,4,0,0,0
755,Maryland,5,9,4.0,0.39,27,63,27.39,63,0,10,0,0,0
755,Massachusetts,3,10,5.0,3.9,26,56,26,59.9,0,11,0,0,0
755,Michigan,3,7,2.8,1.14,49,47,50.14,47,16,0,0,0,0
755,Minnesota,3,5,3.9,0.49,39,49,39.49,49,0,10,0,0,0
755,Missouri,7,6,3.5,2.66,47,41,47,43.66,10,0,0,0,0
755,Mississippi,5,5,2.9,2.67,54,39,54,41.67,6,0,0,0,0
755,Montana,3,3,3.2,0.09,46,36,46.09,36,3,0,0,0,0
755,Nebraska,5,4,3.6,2.99,56,29,56,31.99,5,0,0,0,0
755,Nevada,4,2,4.9,0.25,46,46,46,46.25,0,6,1,0,0
755,New Hampshire,2,11,3.7,1.87,38,49,38,50.87,0,4,0,0,0
755,New Jersey,4,9,3.8,1.06,40,51,40,52.06,0,14,0,0,0
755,New Mexico,6,3,1.8,8.69,44,46,52.69,46,5,0,1,1,1
755,New York,3,9,4.5,1.15,34,51,35.15,51,0,29,0,0,0
755,North Carolina,6,7,3.5,0.78,44,44,44,44.78,0,15,1,0,0
755,North Dakota,3,4,4.9,4.06,43,32,43,36.06,3,0,0,0,0
755,Ohio,4,7,3.2,0.36,46,39,46,39.36,18,0,0,0,0
755,Oklahoma,7,4,4.3,0.56,60,30,60,30.56,7,0,0,0,0
755,Oregon,4,1,4.4,0.62,34,41,34.62,41,0,7,0,0,0
755,Pennsylvania,4,8,2.8,1.09,40,46,40,47.09,0,20,0,0,0
755,Rhode Island,4,11,3.4,0.64,32,52,32.64,52,0,4,0,0,0
755,South Carolina,6,8,4.4,1.41,47,36,47,37.41,9,0,0,0,0
755,South Dakota,4,4,4.0,1.23,49,35,49,36.23,3,0,0,0,0
755,Tennessee,6,6,4.4,3.61,44,34,44,37.61,11,0,0,0,0
755,Texas,8,4,3.6,0.15,49,35,49,35.15,38,0,0,0,0
755,Utah,5,2,2.7,1.55,40,30,41.55,30,6,0,0,0,0
755,Vermont,2,10,3.0,2.86,26,52,26,54.86,0,3,0,0,0
755,Virginia,5,8,3.6,2.66,42,48,42,50.66,0,13,0,0,0
755,Washington,3,1,4.9,3.98,39,55,39,58.98,0,12,0,0,0
755,West Virginia,5,7,5.0,2.69,60,28,60,30.69,5,0,0,0,0
755,Wisconsin,2,6,1.9,0.88,41,49,41.88,49,0,10,0,0,0
755,Wyoming,4,3,3.6,7.99,58,20,65.99,20,3,0,0,1,0
755,totals,,,,,,,0,1,251,287,,,1
756,Alabama,7,7,2.0,0.55,48,32,48.55,32,9,0,0,0,0
756,Alaska,1,1,4.9,3.18,43,47,46.18,47,0,3,0,0,0
756,Arizona,6,2,4.9,0.03,47,45,47,45.03,11,0,0,0,0
756,Arkansas,6,5,4.1,3.29,59,36,59,39.29,6,0,0,0,0
756,California,5,1,4.9,3.99,35,58,38.99,58,0,55,0,0,0
756,Colorado,5,3,3.7,3.07,43,48,46.07,48,0,9,0,0,0
756,Connecticut,4,10,3.0,0.08,35,50,35,50.08,0,7,0,0,0
756,Delaware,5,10,4.1,0.08,30,51,30.08,51,0,3,0,0,0
756,District of Columbia,6,9,4.9,3.01,4,91,7.01,91,0,3,0,0,0
756,Florida,8,9,3.3,2.16,50,46,52.16,46,29,0,0,0,0
756,Georgia,7,8,2.8,2.43,52,45,54.43,45,16,0,0,0,0
756,Hawaii,1,2,5.0,4.26,30,62,34.26,62,0,4,0,0,0
756,Idaho,3,2,4.0,1.08,48,29,49.08,29,4,0,0,0,0
756,Illinois,3,6,4.3,4.29,41,53,45.29,53,0,20,0,0,0
756,Indiana,4,6,4.0,2.73,48,37,48,39.73,11,0,0,0,0
756,Iowa,4,5,3.5,0.32,46,39,46,39.32,6,0,0,0,0
756,Kansas,6,4,5.5,2.71,58,34,58,36.71,6,0,0,0,0
756,Kentucky,5,6,4.0,0.22,54,37,54.22,37,8,0,0,0,0
756,Louisiana,7,5,4.4,0.13,50,35,50.13,35,8,0,0,0,0
756,Maine,1,11,3.5,2.72,42,46,42,48.72,0,4,0,0,0
756,Maryland,5,9,4.0,0.61,27,63,27.61,63,0,10,0,0,0
756,Massachusetts,3,10,5.0,1.12,26,56,26,57.12,0,11,0,0,0
756,Michigan,3,7,2.8,6.79,49,47,55.79,47,16,0,0,1,0
756,Minnesota,3,5,3.9,0.96,39,49,39.96,49,0,10,0,0,0
756,Missouri,7,6,3.5,3.34,47,41,50.34,41,10,0,0,0,0
756,Mississippi,5,5,2.9,2.73,54,39,56.73,39,6,0,0,0,0
756,Montana,3,3,3.2,0.59,46,36,46.59,36,3,0,0,0,0
756,Nebraska,5,4,3.6,1.43,56,29,57.43,29,5,0,0,0,0
756,Nevada,4,2,4.9,4.46,46,46,46,50.46,0,6,1,0,0
756,New Hampshire,2,11,3.7,3.68,38,49,38,52.68,0,4,0,0,0
756,New Jersey,4,9,3.8,8.36,40,51,48.36,51,0,14,0,1,0
756,New Mexico,6,3,1.8,0.81,44,46,44,46.81,0,5,0,0,0
756,New York,3,9,4.5,2.91,34,51,36.91,51,0,29,0,0,0
756,North Carolina,6,7,3.5,0.89,44,44,44,44.89,0,15,1,0,0
756,North Dakota,3,4,4.9,2.48,43,32,45.48,32,3,0,0,0,0
756,Ohio,4,7,3.2,1.45,46,39,46,40.45,18,0,0,0,0
756,Oklahoma,7,4,4.3,7.27,60,30,67.27,30,7,0,0,1,0
756,Oregon,4,1,4.4,1.77,34,41,35.77,41,0,7,0,0,0
756,Pennsylvania,4,8,2.8,0.81,40,46,40.81,46,0,20,0,0,0
756,Rhode Island,4,11,3.4,2.05,32,52,32,54.05,0,4,0,0,0
756,South Carolina,6,8,4.4,4.25,47,36,51.25,36,9,0,0,0,0
756,South Dakota,4,4,4.0,2.79,49,35,49,37.79,3,0,0,0,0
756,Tennessee,6,6,4.4,1.67,44,34,45.67,34,11,0,0,0,0
756,Texas,8,4,3.6,1.28,49,35,49,36.28,38,0,0,0,0
756,Utah,5,2,2.7,0.92,40,30,40.92,30,6,0,0,0,0
756,Vermont,2,10,3.0,0.54,26,52,26.54,52,0,3,0,0,0
756,Virginia,5,8,3.6,6.17,42,48,48.17,48,13,0,1,1,1
756,Washington,3,1,4.9,1.51,39,55,40.51,55,0,12,0,0,0
756,West Virginia,5,7,5.0,2.33,60,28,60,30.33,5,0,0,0,0
756,Wisconsin,2,6,1.9,0.68,41,49,41.68,49,0,10,0,0,0
756,Wyoming,4,3,3.6,0.61,58,20,58.61,20,3,0,0,0,0
756,totals,,,,,,,1,0,270,268,,,1
757,Alabama,7,7,2.0,0.64,48,32,48,32.64,9,0,0,0,0
757,Alaska,1,1,4.9,2.66,43,47,43,49.66,0,3,0,0,0
757,Arizona,6,2,4.9,1.76,47,45,47,46.76,11,0,0,0,0
757,Arkansas,6,5,4.1,9.0,59,36,68.0,36,6,0,0,1,0
757,California,5,1,4.9,9.86,35,58,44.86,58,0,55,0,1,0
757,Colorado,5,3,3.7,1.97,43,48,44.97,48,0,9,0,0,0
757,Connecticut,4,10,3.0,2.84,35,50,37.84,50,0,7,0,0,0
757,Delaware,5,10,4.1,3.55,30,51,33.55,51,0,3,0,0,0
757,District of Columbia,6,9,4.9,4.45,4,91,8.45,91,0,3,0,0,0
757,Florida,8,9,3.3,0.15,50,46,50.15,46,29,0,0,0,0
757,Georgia,7,8,2.8,0.34,52,45,52.34,45,16,0,0,0,0
757,Hawaii,1,2,5.0,2.41,30,62,32.41,62,0,4,0,0,0
757,Idaho,3,2,4.0,3.54,48,29,48,32.54,4,0,0,0,0
757,Illinois,3,6,4.3,8.12,41,53,41,61.12,0,20,0,1,0
757,Indiana,4,6,4.0,3.91,48,37,48,40.91,11,0,0,0,0
757,Iowa,4,5,3.5,2.61,46,39,46,41.61,6,0,0,0,0
757,Kansas,6,4,5.5,0.38,58,34,58.38,34,6,0,0,0,0
757,Kentucky,5,6,4.0,3.95,54,37,54,40.95,8,0,0,0,0
757,Louisiana,7,5,4.4,0.14,50,35,50,35.14,8,0,0,0,0
757,Maine,1,11,3.5,2.37,42,46,42,48.37,0,4,0,0,0
757,Maryland,5,9,4.0,2.66,27,63,27,65.66,0,10,0,0,0
757,Massachusetts,3,10,5.0,0.11,26,56,26.11,56,0,11,0,0,0
757,Michigan,3,7,2.8,1.11,49,47,49,48.11,16,0,0,0,0
757,Minnesota,3,5,3.9,2.96,39,49,41.96,49,0,10,0,0,0
757,Missouri,7,6,3.5,0.65,47,41,47.65,41,10,0,0,0,0
757,Mississippi,5,5,2.9,2.25,54,39,56.25,39,6,0,0,0,0
757,Montana,3,3,3.2,0.0,46,36,46,36.0,3,0,0,0,0
757,Nebraska,5,4,3.6,2.3,56,29,58.3,29,5,0,0,0,0
757,Nevada,4,2,4.9,2.77,46,46,48.77,46,6,0,1,0,0
757,New Hampshire,2,11,3.7,1.21,38,49,38,50.21,0,4,0,0,0
757,New Jersey,4,9,3.8,1.97,40,51,41.97,51,0,14,0,0,0
757,New Mexico,6,3,1.8,0.0,44,46,44,46.0,0,5,0,0,0
757,New York,3,9,4.5,4.04,34,51,34,55.04,0,29,0,0,0
757,North Carolina,6,7,3.5,0.08,44,44,44,44.08,0,15,1,0,0
757,North Dakota,3,4,4.9,4.22,43,32,43,36.22,3,0,0,0,0
757,Ohio,4,7,3.2,0.75,46,39,46,39.75,18,0,0,0,0
757,Oklahoma,7,4,4.3,2.32,60,30,62.32,30,7,0,0,0,0
757,Oregon,4,1,4.4,2.03,34,41,34,43.03,0,7,0,0,0
757,Pennsylvania,4,8,2.8,2.63,40,46,40,48.63,0,20,0,0,0
757,Rhode Island,4,11,3.4,0.38,32,52,32,52.38,0,4,0,0,0
757,South Carolina,6,8,4.4,0.39,47,36,47,36.39,9,0,0,0,0
757,South Dakota,4,4,4.0,0.42,49,35,49,35.42,3,0,0,0,0
757,Tennessee,6,6,4.4,4.34,44,34,48.34,34,11,0,0,0,0
757,Texas,8,4,3.6,3.02,49,35,52.02,35,38,0,0,0,0
757,Utah,5,2,2.7,1.09,40,30,41.09,30,6,0,0,0,0
757,Vermont,2,10,3.0,1.25,26,52,26,53.25,0,3,0,0,0
757,Virginia,5,8,3.6,0.83,42,48,42.83,48,0,13,0,0,0
757,Washington,3,1,4.9,1.98,39,55,40.98,55,0,12,0,0,0
757,West Virginia,5,7,5.0,3.65,60,28,60,31.65,5,0,0,0,0
757,Wisconsin,2,6,1.9,0.2,41,49,41.2,49,0,10,0,0,0
757,Wyoming,4,3,3.6,1.52,58,20,58,21.52,3,0,0,0,0
757,totals,,,,,,,0,1,263,275,,,0
758,Alabama,7,7,2.0,1.5,48,32,48,33.5,9,0,0,0,0
758,Alaska,1,1,4.9,2.13,43,47,45.13,47,0,3,0,0,0
758,Arizona,6,2,4.9,4.13,47,45,51.13,45,11,0,0,0,0
758,Arkansas,6,5,4.1,2.36,59,36,61.36,36,6,0,0,0,0
758,California,5,1,4.9,2.82,35,58,35,60.82,0,55,0,0,0
758,Colorado,5,3,3.7,0.63,43,48,43.63,48,0,9,0,0,0
758,Connecticut,4,10,3.0,2.37,35,50,35,52.37,0,7,0,0,0
758,Delaware,5,10,4.1,3.78,30,51,33.78,51,0,3,0,0,0
758,District of Columbia,6,9,4.9,2.79,4,91,6.79,91,0,3,0,0,0
758,Florida,8,9,3.3,0.73,50,46,50,46.73,29,0,0,0,0
758,Georgia,7,8,2.8,1.85,52,45,52,46.85,16,0,0,0,0
758,Hawaii,1,2,5.0,3.16,30,62,30,65.16,0,4,0,0,0
758,Idaho,3,2,4.0,2.16,48,29,48,31.16,4,0,0,0,0
758,Illinois,3,6,4.3,1.09,41,53,41,54.09,0,20,0,0,0
758,Indiana,4,6,4.0,0.65,48,37,48.65,37,11,0,0,0,0
758,Iowa,4,5,3.5,3.09,46,39,49.09,39,6,0,0,0,0
758,Kansas,6,4,5.5,5.19,58,34,58,39.19,6,0,0,0,0
758,Kentucky,5,6,4.0,3.8,54,37,57.8,37,8,0,0,0,0
758,Louisiana,7,5,4.4,1.56,50,35,51.56,35,8,0,0,0,0
758,Maine,1,11,3.5,2.04,42,46,44.04,46,0,4,0,0,0
758,Maryland,5,9,4.0,1.88,27,63,28.88,63,0,10,0,0,0
758,Massachusetts,3,10,5.0,0.2,26,56,26.2,56,0,11,0,0,0
758,Michigan,3,7,2.8,0.77,49,47,49.77,47,16,0,0,0,0
758,Minnesota,3,5,3.9,0.54,39,49,39,49.54,0,10,0,0,0
758,Missouri,7,6,3.5,2.14,47,41,47,43.14,10,0,0,0,0
758,Mississippi,5,5,2.9,2.37,54,39,54,41.37,6,0,0,0,0
758,Montana,3,3,3.2,2.83,46,36,48.83,36,3,0,0,0,0
758,Nebraska,5,4,3.6,0.53,56,29,56,29.53,5,0,0,0,0
758,Nevada,4,2,4.9,4.02,46,46,50.02,46,6,0,1,0,0
758,New Hampshire,2,11,3.7,2.62,38,49,40.62,49,0,4,0,0,0
758,New Jersey,4,9,3.8,3.18,40,51,43.18,51,0,14,0,0,0
758,New Mexico,6,3,1.8,0.08,44,46,44.08,46,0,5,0,0,0
758,New York,3,9,4.5,3.24,34,51,34,54.24,0,29,0,0,0
758,North Carolina,6,7,3.5,0.76,44,44,44.76,44,15,0,1,0,0
758,North Dakota,3,4,4.9,3.1,43,32,43,35.1,3,0,0,0,0
758,Ohio,4,7,3.2,0.97,46,39,46,39.97,18,0,0,0,0
758,Oklahoma,7,4,4.3,0.46,60,30,60,30.46,7,0,0,0,0
758,Oregon,4,1,4.4,2.82,34,41,36.82,41,0,7,0,0,0
758,Pennsylvania,4,8,2.8,0.23,40,46,40.23,46,0,20,0,0,0
758,Rhode Island,4,11,3.4,2.49,32,52,32,54.49,0,4,0,0,0
758,South Carolina,6,8,4.4,2.0,47,36,49.0,36,9,0,0,0,0
758,South Dakota,4,4,4.0,3.45,49,35,52.45,35,3,0,0,0,0
758,Tennessee,6,6,4.4,3.14,44,34,44,37.14,11,0,0,0,0
758,Texas,8,4,3.6,1.93,49,35,49,36.93,38,0,0,0,0
758,Utah,5,2,2.7,2.16,40,30,40,32.16,6,0,0,0,0
758,Vermont,2,10,3.0,2.3,26,52,28.3,52,0,3,0,0,0
758,Virginia,5,8,3.6,1.66,42,48,43.66,48,0,13,0,0,0
758,Washington,3,1,4.9,6.85,39,55,39,61.85,0,12,0,1,0
758,West Virginia,5,7,5.0,3.51,60,28,60,31.51,5,0,0,0,0
758,Wisconsin,2,6,1.9,0.14,41,49,41.14,49,0,10,0,0,0
758,Wyoming,4,3,3.6,2.31,58,20,58,22.31,3,0,0,0,0
758,totals,,,,,,,1,0,278,260,,,0
759,Alabama,7,7,2.0,0.02,48,32,48.02,32,9,0,0,0,0
759,Alaska,1,1,4.9,2.28,43,47,43,49.28,0,3,0,0,0
759,Arizona,6,2,4.9,4.34,47,45,47,49.34,0,11,1,0,0
759,Arkansas,6,5,4.1,3.03,59,36,59,39.03,6,0,0,0,0
759,California,5,1,4.9,3.33,35,58,35,61.33,0,55,0,0,0
759,Colorado,5,3,3.7,0.53,43,48,43,48.53,0,9,0,0,0
759,Connecticut,4,10,3.0,1.97,35,50,36.97,50,0,7,0,0,0
759,Delaware,5,10,4.1,1.61,30,51,31.61,51,0,3,0,0,0
759,District of Columbia,6,9,4.9,4.6,4,91,8.6,91,0,3,0,0,0
759,Florida,8,9,3.3,0.93,50,46,50,46.93,29,0,0,0,0
759,Georgia,7,8,2.8,1.92,52,45,53.92,45,16,0,0,0,0
759,Hawaii,1,2,5.0,1.33,30,62,30,63.33,0,4,0,0,0
759,Idaho,3,2,4.0,3.92,48,29,48,32.92,4,0,0,0,0
759,Illinois,3,6,4.3,2.78,41,53,43.78,53,0,20,0,0,0
759,Indiana,4,6,4.0,0.62,48,37,48.62,37,11,0,0,0,0
759,Iowa,4,5,3.5,3.45,46,39,46,42.45,6,0,0,0,0
759,Kansas,6,4,5.5,5.47,58,34,58,39.47,6,0,0,0,0
759,Kentucky,5,6,4.0,2.23,54,37,54,39.23,8,0,0,0,0
759,Louisiana,7,5,4.4,2.23,50,35,52.23,35,8,0,0,0,0
759,Maine,1,11,3.5,0.34,42,46,42,46.34,0,4,0,0,0
759,Maryland,5,9,4.0,2.08,27,63,29.08,63,0,10,0,0,0
759,Massachusetts,3,10,5.0,2.06,26,56,28.06,56,0,11,0,0,0
759,Michigan,3,7,2.8,1.66,49,47,49,48.66,16,0,0,0,0
759,Minnesota,3,5,3.9,2.8,39,49,41.8,49,0,10,0,0,0
759,Missouri,7,6,3.5,0.43,47,41,47,41.43,10,0,0,0,0
759,Mississippi,5,5,2.9,1.06,54,39,54,40.06,6,0,0,0,0
759,Montana,3,3,3.2,3.05,46,36,46,39.05,3,0,0,0,0
759,Nebraska,5,4,3.6,1.8,56,29,57.8,29,5,0,0,0,0
759,Nevada,4,2,4.9,9.46,46,46,55.46,46,6,0,1,1,1
759,New Hampshire,2,11,3.7,2.68,38,49,40.68,49,0,4,0,0,0
759,New Jersey,4,9,3.8,3.42,40,51,40,54.42,0,14,0,0,0
759,New Mexico,6,3,1.8,1.38,44,46,45.38,46,0,5,0,0,0
759,New York,3,9,4.5,3.33,34,51,37.33,51,0,29,0,0,0
759,North Carolina,6,7,3.5,1.08,44,44,45.08,44,15,0,1,0,0
759,North Dakota,3,4,4.9,3.18,43,32,46.18,32,3,0,0,0,0
759,Ohio,4,7,3.2,0.7,46,39,46.7,39,18,0,0,0,0
759,Oklahoma,7,4,4.3,1.97,60,30,60,31.97,7,0,0,0,0
759,Oregon,4,1,4.4,2.29,34,41,34,43.29,0,7,0,0,0
759,Pennsylvania,4,8,2.8,0.31,40,46,40.31,46,0,20,0,0,0
759,Rhode Island,4,11,3.4,1.91,32,52,33.91,52,0,4,0,0,0
759,South Carolina,6,8,4.4,4.14,47,36,51.14,36,9,0,0,0,0
759,South Dakota,4,4,4.0,0.23,49,35,49,35.23,3,0,0,0,0
759,Tennessee,6,6,4.4,3.35,44,34,47.35,34,11,0,0,0,0
759,Texas,8,4,3.6,0.48,49,35,49,35.48,38,0,0,0,0
759,Utah,5,2,2.7,2.51,40,30,40,32.51,6,0,0,0,0
759,Vermont,2,10,3.0,0.16,26,52,26,52.16,0,3,0,0,0
759,Virginia,5,8,3.6,1.26,42,48,43.26,48,0,13,0,0,0
759,Washington,3,1,4.9,0.15,39,55,39,55.15,0,12,0,0,0
759,West Virginia,5,7,5.0,4.27,60,28,60,32.27,5,0,0,0,0
759,Wisconsin,2,6,1.9,0.05,41,49,41.05,49,0,10,0,0,0
759,Wyoming,4,3,3.6,2.43,58,20,58,22.43,3,0,0,0,0
759,totals,,,,,,,0,1,267,271,,,1
760,Alabama,7,7,2.0,1.69,48,32,48,33.69,9,0,0,0,0
760,Alaska,1,1,4.9,0.58,43,47,43,47.58,0,3,0,0,0
760,Arizona,6,2,4.9,3.85,47,45,50.85,45,11,0,0,0,0
760,Arkansas,6,5,4.1,0.29,59,36,59.29,36,6,0,0,0,0
760,California,5,1,4.9,0.17,35,58,35.17,58,0,55,0,0,0
760,Colorado,5,3,3.7,3.31,43,48,46.31,48,0,9,0,0,0
760,Connecticut,4,10,3.0,0.54,35,50,35.54,50,0,7,0,0,0
760,Delaware,5,10,4.1,3.98,30,51,30,54.98,0,3,0,0,0
760,District of Columbia,6,9,4.9,5.81,4,91,9.81,91,0,3,0,1,0
760,Florida,8,9,3.3,2.97,50,46,50,48.97,29,0,0,0,0
760,Georgia,7,8,2.8,0.31,52,45,52.31,45,16,0,0,0,0
760,Hawaii,1,2,5.0,3.87,30,62,33.87,62,0,4,0,0,0
760,Idaho,3,2,4.0,0.83,48,29,48.83,29,4,0,0,0,0
760,Illinois,3,6,4.3,0.03,41,53,41,53.03,0,20,0,0,0
760,Indiana,4,6,4.0,4.41,48,37,52.41,37,11,0,0,1,0
760,Iowa,4,5,3.5,2.05,46,39,48.05,39,6,0,0,0,0
760,Kansas,6,4,5.5,1.59,58,34,58,35.59,6,0,0,0,0
760,Kentucky,5,6,4.0,0.0,54,37,54,37.0,8,0,0,0,0
760,Louisiana,7,5,4.4,2.32,50,35,50,37.32,8,0,0,0,0
760,Maine,1,11,3.5,0.55,42,46,42.55,46,0,4,0,0,0
760,Maryland,5,9,4.0,1.8,27,63,27,64.8,0,10,0,0,0
760,Massachusetts,3,10,5.0,3.16,26,56,26,59.16,0,11,0,0,0
760,Michigan,3,7,2.8,1.37,49,47,49,48.37,16,0,0,0,0
760,Minnesota,3,5,3.9,2.06,39,49,39,51.06,0,10,0,0,0
760,Missouri,7,6,3.5,6.55,47,41,47,47.55,0,10,1,1,1
760,Mississippi,5,5,2.9,2.76,54,39,54,41.76,6,0,0,0,0
760,Montana,3,3,3.2,2.07,46,36,48.07,36,3,0,0,0,0
760,Nebraska,5,4,3.6,0.63,56,29,56.63,29,5,0,0,0,0
760,Nevada,4,2,4.9,2.49,46,46,48.49,46,6,0,1,0,0
760,New Hampshire,2,11,3.7,0.02,38,49,38,49.02,0,4,0,0,0
760,New Jersey,4,9,3.8,3.39,40,51,43.39,51,0,14,0,0,0
760,New Mexico,6,3,1.8,0.94,44,46,44.94,46,0,5,0,0,0
760,New York,3,9,4.5,1.57,34,51,34,52.57,0,29,0,0,0
760,North Carolina,6,7,3.5,0.29,44,44,44,44.29,0,15,1,0,0
760,North Dakota,3,4,4.9,4.54,43,32,47.54,32,3,0,0,0,0
760,Ohio,4,7,3.2,1.58,46,39,46,40.58,18,0,0,0,0
760,Oklahoma,7,4,4.3,0.03,60,30,60,30.03,7,0,0,0,0
760,Oregon,4,1,4.4,9.61,34,41,34,50.61,0,7,0,1,0
760,Pennsylvania,4,8,2.8,0.44,40,46,40.44,46,0,20,0,0,0
760,Rhode Island,4,11,3.4,0.88,32,52,32.88,52,0,4,0,0,0
760,South Carolina,6,8,4.4,1.79,47,36,48.79,36,9,0,0,0,0
760,South Dakota,4,4,4.0,3.05,49,35,52.05,35,3,0,0,0,0
760,Tennessee,6,6,4.4,3.79,44,34,47.79,34,11,0,0,0,0
760,Texas,8,4,3.6,1.75,49,35,49,36.75,38,0,0,0,0
760,Utah,5,2,2.7,1.23,40,30,40,31.23,6,0,0,0,0
760,Vermont,2,10,3.0,2.65,26,52,26,54.65,0,3,0,0,0
760,Virginia,5,8,3.6,2.72,42,48,42,50.72,0,13,0,0,0
760,Washington,3,1,4.9,3.35,39,55,39,58.35,0,12,0,0,0
760,West Virginia,5,7,5.0,4.6,60,28,60,32.6,5,0,0,0,0
760,Wisconsin,2,6,1.9,1.51,41,49,42.51,49,0,10,0,0,0
760,Wyoming,4,3,3.6,1.73,58,20,58,21.73,3,0,0,0,0
760,totals,,,,,,,0,1,253,285,,,1
761,Alabama,7,7,2.0,0.83,48,32,48,32.83,9,0,0,0,0
761,Alaska,1,1,4.9,1.39,43,47,44.39,47,0,3,0,0,0
761,Arizona,6,2,4.9,2.83,47,45,49.83,45,11,0,0,0,0
761,Arkansas,6,5,4.1,1.63,59,36,59,37.63,6,0,0,0,0
761,California,5,1,4.9,4.69,35,58,35,62.69,0,55,0,0,0
761,Colorado,5,3,3.7,2.49,43,48,43,50.49,0,9,0,0,0
761,Connecticut,4,10,3.0,2.66,35,50,37.66,50,0,7,0,0,0
761,Delaware,5,10,4.1,3.98,30,51,33.98,51,0,3,0,0,0
761,District of Columbia,6,9,4.9,1.33,4,91,4,92.33,0,3,0,0,0
761,Florida,8,9,3.3,0.65,50,46,50,46.65,29,0,0,0,0
761,Georgia,7,8,2.8,0.06,52,45,52,45.06,16,0,0,0,0
761,Hawaii,1,2,5.0,0.09,30,62,30.09,62,0,4,0,0,0
761,Idaho,3,2,4.0,1.71,48,29,48,30.71,4,0,0,0,0
761,Illinois,3,6,4.3,1.78,41,53,41,54.78,0,20,0,0,0
761,Indiana,4,6,4.0,8.02,48,37,56.02,37,11,0,0,1,0
761,Iowa,4,5,3.5,3.34,46,39,46,42.34,6,0,0,0,0
761,Kansas,6,4,5.5,3.02,58,34,58,37.02,6,0,0,0,0
761,Kentucky,5,6,4.0,0.16,54,37,54,37.16,8,0,0,0,0
761,Louisiana,7,5,4.4,2.81,50,35,50,37.81,8,0,0,0,0
761,Maine,1,11,3.5,1.44,42,46,43.44,46,0,4,0,0,0
761,Maryland,5,9,4.0,1.61,27,63,27,64.61,0,10,0,0,0
761,Massachusetts,3,10,5.0,2.26,26,56,26,58.26,0,11,0,0,0
761,Michigan,3,7,2.8,1.23,49,47,49,48.23,16,0,0,0,0
761,Minnesota,3,5,3.9,1.35,39,49,40.35,49,0,10,0,0,0
761,Missouri,7,6,3.5,1.55,47,41,47,42.55,10,0,0,0,0
761,Mississippi,5,5,2.9,2.75,54,39,54,41.75,6,0,0,0,0
761,Montana,3,3,3.2,0.28,46,36,46,36.28,3,0,0,0,0
761,Nebraska,5,4,3.6,2.13,56,29,58.13,29,5,0,0,0,0
761,Nevada,4,2,4.9,2.32,46,46,48.32,46,6,0,1,0,0
761,New Hampshire,2,11,3.7,1.74,38,49,38,50.74,0,4,0,0,0
761,New Jersey,4,9,3.8,0.89,40,51,40,51.89,0,14,0,0,0
761,New Mexico,6,3,1.8,0.75,44,46,44.75,46,0,5,0,0,0
761,New York,3,9,4.5,3.91,34,51,37.91,51,0,29,0,0,0
761,North Carolina,6,7,3.5,1.68,44,44,44,45.68,0,15,1,0,0
761,North Dakota,3,4,4.9,1.49,43,32,43,33.49,3,0,0,0,0
761,Ohio,4,7,3.2,2.41,46,39,46,41.41,18,0,0,0,0
761,Oklahoma,7,4,4.3,1.62,60,30,61.62,30,7,0,0,0,0
761,Oregon,4,1,4.4,1.21,34,41,34,42.21,0,7,0,0,0
761,Pennsylvania,4,8,2.8,0.97,40,46,40,46.97,0,20,0,0,0
761,Rhode Island,4,11,3.4,2.23,32,52,34.23,52,0,4,0,0,0
761,South Carolina,6,8,4.4,1.24,47,36,48.24,36,9,0,0,0,0
761,South Dakota,4,4,4.0,3.02,49,35,52.02,35,3,0,0,0,0
761,Tennessee,6,6,4.4,2.52,44,34,44,36.52,11,0,0,0,0
761,Texas,8,4,3.6,0.81,49,35,49,35.81,38,0,0,0,0
761,Utah,5,2,2.7,0.77,40,30,40,30.77,6,0,0,0,0
761,Vermont,2,10,3.0,1.75,26,52,26,53.75,0,3,0,0,0
761,Virginia,5,8,3.6,2.46,42,48,42,50.46,0,13,0,0,0
761,Washington,3,1,4.9,1.98,39,55,39,56.98,0,12,0,0,0
761,West Virginia,5,7,5.0,3.21,60,28,63.21,28,5,0,0,0,0
761,Wisconsin,2,6,1.9,1.07,41,49,41,50.07,0,10,0,0,0
761,Wyoming,4,3,3.6,3.33,58,20,58,23.33,3,0,0,0,0
761,totals,,,,,,,0,1,263,275,,,0
762,Alabama,7,7,2.0,0.03,48,32,48.03,32,9,0,0,0,0
762,Alaska,1,1,4.9,4.67,43,47,47.67,47,3,0,1,0,0
762,Arizona,6,2,4.9,4.26,47,45,51.26,45,11,0,0,0,0
762,Arkansas,6,5,4.1,0.4,59,36,59,36.4,6,0,0,0,0
762,California,5,1,4.9,1.5,35,58,36.5,58,0,55,0,0,0
